date,gjr_garch_conditional_volatility
2024-06-24,0.011507698022267233
2024-06-25,0.013675124030637632
2024-06-26,0.013255100338414197
2024-06-27,0.012864654812995212
2024-06-28,0.012568428904124487
2024-07-01,0.012375296921034444
2024-07-02,0.01204858645330467
2024-07-03,0.011746235671552046
2024-07-05,0.011466802887823549
2024-07-08,0.011209951902770935
2024-07-09,0.010972141761827335
2024-07-10,0.010753223694231002
2024-07-11,0.010551953559895789
2024-07-12,0.01593568405657002
2024-07-15,0.015363865230438818
2024-07-16,0.014829421566463712
2024-07-17,0.014376899390766147
2024-07-18,0.017577495285751955
2024-07-19,0.01690138127481937
2024-07-22,0.017181488008062445
2024-07-23,0.016530162794691713
2024-07-24,0.016030581352071777
2024-07-25,0.021775692269781627
2024-07-26,0.021146974678678845
2024-07-29,0.020255418303084437
2024-07-30,0.019470918432554593
2024-07-31,0.020374162315014228
2024-08-01,0.019528217039216665
2024-08-02,0.021584530591277577
2024-08-05,0.021690489857112485
2024-08-06,0.025997568821288453
2024-08-07,0.024828610423762606
2024-08-08,0.024583447869822223
2024-08-09,0.023494047394098806
2024-08-12,0.022466601322534543
2024-08-13,0.02149819888574718
2024-08-14,0.02058606834068274
2024-08-15,0.01972756776777311
2024-08-16,0.018920176208710893
2024-08-19,0.018161485159896178
2024-08-20,0.01744919044462142
2024-08-21,0.017387778092010968
2024-08-22,0.016723513003502822
2024-08-23,0.0175539754464436
2024-08-26,0.016879327765261177
2024-08-27,0.016558191448549198
2024-08-28,0.01594633839898873
2024-08-29,0.016050313261675823
2024-08-30,0.017140942317584347
2024-09-03,0.01649216741327654
2024-09-04,0.02301212002472644
2024-09-05,0.022206814322290734
2024-09-06,0.02125344502749679
2024-09-09,0.022881095744241478
2024-09-10,0.02188879699611241
2024-09-11,0.020953970927315692
2024-09-12,0.020073760518559563
2024-09-13,0.01924568019771873
2024-09-16,0.0184672762906461
2024-09-17,0.017891327592769145
2024-09-18,0.017202243471543442
2024-09-19,0.016735806219341277
2024-09-20,0.0161126456026639
2024-09-23,0.01577587373456943
2024-09-24,0.015214439706396965
2024-09-25,0.014689865693038135
2024-09-26,0.014200305418968464
2024-09-27,0.013763337131222665
2024-09-30,0.01342516426306999
2024-10-01,0.013022681615769473
2024-10-02,0.013887693283262106
2024-10-03,0.013452887760379829
2024-10-04,0.013048450861140835
2024-10-07,0.012672749171630755
2024-10-08,0.012349612910499028
2024-10-09,0.012024802934648346
2024-10-10,0.011724241519687704
2024-10-11,0.011446490666899949
2024-10-14,0.011190161066238897
2024-10-15,0.010953912475446042
2024-10-16,0.014509514555805432
2024-10-17,0.014032130993835443
2024-10-18,0.01358734945208903
2024-10-21,0.013173465374305552
2024-10-22,0.01278882862089783
2024-10-23,0.012431841111963517
2024-10-24,0.014118029034348778
2024-10-25,0.013667340001298087
2024-10-28,0.01324785992240629
2024-10-29,0.012893488694029032
2024-10-30,0.01252893078119918
2024-10-31,0.012337071437336604
2024-11-01,0.01669371049288302
2024-11-04,0.01607322542006038
2024-11-05,0.015500036521902499
2024-11-06,0.014956636805857156
2024-11-07,0.014449197436012718
2024-11-08,0.013975902946141896
2024-11-11,0.01355222090423537
2024-11-12,0.013215253984921215
2024-11-13,0.01282764122280423
2024-11-14,0.01261818850327591
2024-11-15,0.012384190855096457
2024-11-18,0.01428765495546952
2024-11-19,0.013828303694468143
2024-11-20,0.013397615887762376
2024-11-21,0.013017397517271092
2024-11-22,0.012662763405692412
2024-11-25,0.01306752883073511
2024-11-26,0.013714142122620301
2024-11-27,0.013291396024115054
2024-11-29,0.01322286931538671
2024-12-02,0.012834714792610613
2024-12-03,0.012474403751306897
2024-12-04,0.012140382332474836
2024-12-05,0.011831146046083945
2024-12-06,0.011561947133360641
2024-12-09,0.011413853063004624
2024-12-10,0.01177908194787576
2024-12-11,0.011641010771735613
2024-12-12,0.011369643475025648
2024-12-13,0.011798517101041527
2024-12-16,0.012101980213944073
2024-12-17,0.01181625593272251
2024-12-18,0.011697979669011866
2024-12-19,0.014639296903010088
2024-12-20,0.014153143428729824
2024-12-23,0.013700044801126974
2024-12-24,0.013278281833965185
2024-12-26,0.012886190481880569
2024-12-27,0.01257691926482312
2024-12-30,0.013662895694713375
2024-12-31,0.013510052956817252
2025-01-02,0.01388274696898397
2025-01-03,0.013448284038645867
2025-01-06,0.013044171506036224
2025-01-07,0.012668776532755222
2025-01-08,0.016404992075464482
2025-01-10,0.01583558377975532
2025-01-13,0.01647635496866904
2025-01-14,0.01591205086855046
2025-01-15,0.015570280100337458
2025-01-16,0.015022274337922515
2025-01-17,0.01593768884555608
2025-01-21,0.015365740032841904
2025-01-22,0.014831172817578817
2025-01-23,0.014332122821089179
2025-01-24,0.013866789565811785
2025-01-27,0.014283567291396782
2025-01-28,0.026466637077523135
2025-01-29,0.02527148058873465
2025-01-30,0.024880572411618007
2025-01-31,0.02377437933284299
2025-02-03,0.0232975462075866
2025-02-04,0.022981395793759258
2025-02-05,0.021983330528909488
2025-02-06,0.0210429295129346
2025-02-07,0.02015748595328473
2025-02-10,0.01948049454829855
2025-02-11,0.01868793713072082
2025-02-12,0.017982596453866503
2025-02-13,0.017530467084665893
2025-02-14,0.016857285752398792
2025-02-18,0.016226419183777544
2025-02-19,0.015667669107142054
2025-02-20,0.015113292670592082
2025-02-21,0.01467447899757155
2025-02-24,0.017811039236161525
2025-02-25,0.018221951326858585
2025-02-26,0.019055297369072334
2025-02-27,0.01828840983914977
2025-02-28,0.022432610102459897
2025-03-03,0.021466172140885774
2025-03-04,0.026357072315121056
2025-03-05,0.02517478139024749
2025-03-06,0.024052001875946343
2025-03-07,0.025089070879457158
2025-03-10,0.02397111924625292
2025-03-11,0.027166633995842758
2025-03-12,0.02593254247779011
2025-03-13,0.02476722303136869
2025-03-14,0.02424616086935408
2025-03-17,0.023175875689997745
2025-03-18,0.022298018402384386
2025-03-19,0.022665998798269704
2025-03-20,0.021686087323912376
2025-03-21,0.020762987957994503
2025-03-24,0.01989403369714035
2025-03-25,0.019076680232742175
2025-03-26,0.01830849737213717
2025-03-27,0.020275299684844334
2025-03-28,0.019832447760820184
2025-03-31,0.020749534954773417
2025-04-01,0.019899665784684318
2025-04-02,0.019081975726187653
2025-04-03,0.01831347214892136
2025-04-04,0.028634055685821468
2025-04-07,0.03560149227976898
2025-04-08,0.03390932267675844
2025-04-09,0.03262772290778241
2025-04-10,0.0310951535906849
2025-04-11,0.03412095223262992
2025-04-14,0.032508036122340545
2025-04-15,0.031012591272180014
2025-04-16,0.029572233422600566
2025-04-17,0.0312638504429602
2025-04-21,0.031095888706700294
2025-04-22,0.03209377965973552
2025-04-23,0.03059005231764586
2025-04-24,0.02916790467905548
2025-04-25,0.02782344660652704
2025-04-28,0.026552985719422738
2025-04-29,0.025525151157059795
2025-04-30,0.02438267083468939
2025-05-01,0.023458475635552468
2025-05-02,0.022433063337679027
2025-05-05,0.021466599177102794
2025-05-06,0.020822554901143264
2025-05-07,0.02009429435581698
2025-05-08,0.019264990346871784
2025-05-09,0.01848542042958375
2025-05-12,0.017758734034953236
2025-05-13,0.017071345160218483
2025-05-14,0.016426953362312424
2025-05-15,0.015823487243969533
2025-05-16,0.015600056565054083
2025-05-19,0.01505010110057497
2025-05-20,0.014545543006078625
2025-05-21,0.014319189557023639
2025-05-22,0.014974706200271769
2025-05-23,0.01446606135508993
2025-05-27,0.014548532395501303
2025-05-28,0.014068508191023215
2025-05-29,0.013816769687098985
2025-05-30,0.013386882662525823
2025-06-02,0.013851558850493632
2025-06-03,0.013419257561019892
2025-06-04,0.01301719156898119
2025-06-05,0.012643731669252738
2025-06-06,0.013441335765372714
2025-06-09,0.013037712906186398
2025-06-10,0.012662780952194056
2025-06-11,0.012314959335023423
2025-06-12,0.012108469165244778
2025-06-13,0.011801622925251718
2025-06-16,0.012152222842599784
2025-06-17,0.011842100796066932
2025-06-18,0.011704001525100751
2025-06-20,0.01142780028120573
2025-06-23,0.01156957603227432
2025-06-24,0.011303711575499767
2025-06-25,0.011058529145561354
2025-06-26,0.010832715595568688
2025-06-27,0.01062500789317747
2025-06-30,0.01043419393920873
2025-07-01,0.01027348658672012
2025-07-02,0.011398554730011294
2025-07-03,0.011145957089820292
2025-07-07,0.010913203204380589
2025-07-08,0.011480849095596239
2025-07-09,0.011221851041793794
2025-07-10,0.010983102939804743
2025-07-11,0.010763307838229123
2025-07-14,0.010561219160885043
2025-07-15,0.01045450375776873
2025-07-16,0.010277738512019893
2025-07-17,0.010115718711972617
2025-07-18,0.009967383608535878
2025-07-21,0.009911421804373752
2025-07-22,0.00978058479836088
2025-07-23,0.010489683456729102
2025-07-24,0.010310005814139888
2025-07-25,0.01014528020467373
2025-07-28,0.009994435826747847
2025-07-29,0.009856455153898984
2025-07-30,0.010100630899919747
2025-07-31,0.00995357866980806
2025-08-01,0.009819108092476986
2025-08-04,0.013586252992638569
2025-08-05,0.013172445744876868
2025-08-06,0.01308551124843211
2025-08-07,0.012707155712489725
2025-08-08,0.012356101143371717
2025-08-11,0.012030810841474202
2025-08-12,0.011785789775881154
2025-08-13,0.011503337374398797
2025-08-14,0.011366975909008568
2025-08-15,0.011116842565242096
2025-08-18,0.010944867448565052
2025-08-19,0.01072813435797906
2025-08-20,0.01291466295341974
2025-08-21,0.012679894241043677
2025-08-22,0.012390153633701786
2025-08-25,0.012062344942964123
2025-08-26,0.01175896005267894
2025-08-27,0.011478555150597062
2025-08-28,0.011219735089566158
2025-08-29,0.010983918053489203
2025-09-02,0.012321756904773886
2025-09-03,0.012784635400394513
2025-09-04,0.012427951954368481
2025-09-05,0.012097352792048856
2025-09-08,0.013183073572642989
2025-09-09,0.012797752093162269
2025-09-10,0.012440117711304348
2025-09-11,0.012108621508065092
2025-09-12,0.011801763849402973
2025-09-15,0.011518093829867283
2025-09-16,0.011256209187457615
2025-09-17,0.0110832420938502
2025-09-18,0.011497614162407728
2025-09-19,0.011237315988077439
2025-09-22,0.010997349867414496
2025-09-23,0.01077641575026197
2025-09-24,0.011845438600941569
2025-09-25,0.011597439274188503
2025-09-26,0.011379529741532595
2025-09-29,0.011128416188723933
2025-09-30,0.010897051719953461
2025-10-01,0.010684158513292458
2025-10-02,0.010488552784354817
2025-10-03,0.01030896863330286
2025-10-06,0.010230933587700268
2025-10-07,0.010072850107312624
2025-10-08,0.010223995617693797
2025-10-09,0.010066496786177001
2025-10-10,0.009922352336549334
2025-10-13,0.016895794247400123
2025-10-14,0.016262489555825405
2025-10-15,0.01762953476851674
2025-10-16,0.016950178987237084
2025-10-17,0.016327501264613655
2025-10-20,0.015730409228319305
2025-10-21,0.015171937986184656
2025-10-22,0.014857077374464773
2025-10-23,0.014420881732463585
2025-10-24,0.013949509778108007
2025-10-27,0.013510428105908256
2025-10-28,0.01310194218367589
2025-10-29,0.012722411420788015
2025-10-30,0.012370246931748057
2025-10-31,0.014513857259042074
2025-11-03,0.014036179618677766
2025-11-04,0.013591119220037674
2025-11-05,0.01587573997898275
2025-11-06,0.01537994796018886
2025-11-07,0.016789161995997153
2025-11-10,0.016176955913143883
2025-11-11,0.01558954362501232
2025-11-12,0.015552308005111233
2025-11-13,0.015080587556684852
2025-11-14,0.0174609172895012
2025-11-17,0.01679207849888288
2025-11-18,0.01658781706989965
2025-11-19,0.017189210867044363
2025-11-20,0.016537400152934253
2025-11-21,0.017515953271719027
2025-11-24,0.01684367761570221
2025-11-25,0.016213673161046507
2025-11-26,0.015734895575914464
2025-11-28,0.015176131804186558
2025-12-01,0.014669528539480397
2025-12-02,0.01418133768213114
2025-12-03,0.013726306548471625
2025-12-04,0.013304858892290543
2025-12-05,0.012910882612018835
2025-12-08,0.012559746556917082
2025-12-09,0.012219457684016402
2025-12-10,0.011963558615614087
2025-12-11,0.011667615310314142
2025-12-12,0.011685403844700846
2025-12-15,0.012716177593396747
2025-12-16,0.012364466547625897
2025-12-17,0.012038557180081542
2025-12-18,0.014089468308131231
2025-12-19,0.013640741424202378
2025-12-22,0.013223120169155635
2025-12-23,0.012834947803427598
2025-12-24,0.012474619902919388
2025-12-26,0.012143747173532614
2025-12-29,0.011834259116485566
2025-12-30,0.011934143841451195
2025-12-31,0.011656632841972376
2026-01-02,0.011643498580704686
2026-01-05,0.011371940042501543
2026-01-06,0.011121419009380065
2026-01-07,0.011172651018525796
2026-01-08,0.010938564178152721
2026-01-09,0.010807723963198665
2026-01-12,0.010602036519604736
2026-01-13,0.01045962162055556
2026-01-14,0.010322615474645669
2026-01-15,0.010750695619144386
2026-01-16,0.010549630778610646
2026-01-20,0.010426959238282574
2026-01-21,0.014979289999891366
2026-01-22,0.014470339462406414
2026-01-23,0.01399561072895573
2026-01-26,0.013553346483237718
2026-01-27,0.013141846595984613
2026-01-28,0.012759465142614952
2026-01-29,0.012404608099447934
2026-01-30,0.012075731691743643
2026-02-02,0.011915443977639582
2026-02-03,0.012494833694201095
2026-02-04,0.012851491621417742
2026-02-05,0.013835123970668176
2026-02-06,0.014596846379606012
2026-02-09,0.014113557229798958
2026-02-10,0.013663175278828363
2026-02-11,0.01349798799961664
2026-02-12,0.013090376666719184
2026-02-13,0.014779141203256286
2026-02-17,0.01515560968203089
2026-02-18,0.014634933711174096
2026-02-19,0.014149074452813739
2026-02-20,0.013712306381634391
2026-02-23,0.013289688274968741
2026-02-24,0.013027456893678638
2026-02-25,0.012653260466729474
2026-02-26,0.01230613334645795
2026-02-27,0.015206518989010199
2026-03-02,0.016086144990673717
2026-03-03,0.015504590076582553
2026-03-04,0.015359029665714919
2026-03-05,0.014824904701928671
2026-03-06,0.014351044228230024
2026-03-09,0.015520483406504536
2026-03-10,0.014975741970199736
2026-03-11,0.014467028045935304
2026-03-12,0.013992523885097814
2026-03-13,0.014535045149410942
2026-03-16,0.014561247780886983
2026-03-17,0.014080363783137395
2026-03-18,0.01363226281999426
2026-03-19,0.013798206836857778
2026-03-20,0.013702842113002782
2026-03-23,0.015162300731989707
2026-03-24,0.014641181061906981
2026-03-25,0.014239381504496051
2026-03-26,0.013780378072611503
2026-03-27,0.0168325007742459
2026-03-30,0.017404661145761294
2026-03-31,0.016850301459223907
2026-04-01,0.016219877330689244
2026-04-02,0.01562970143421836
2026-04-06,0.015078696240639976
2026-04-07,0.01456312716655252
2026-04-08,0.014082116119287386
2026-04-09,0.013633894669739013
2026-04-10,0.01321675221166801
2026-04-13,0.012829032850642305
2026-04-14,0.012469132974457979
2026-04-15,0.012135499481850562
2026-04-16,0.011826628627297872
2026-04-17,0.011541065421289194
2026-04-20,0.011277403508959267
2026-04-21,0.011061099477515714
2026-04-22,0.01111712138773015
2026-04-23,0.010886652385377333
2026-04-24,0.011458905322689132
2026-04-27,0.01120161091672328
2026-04-28,0.010964458670357436
2026-04-29,0.010912505872875886
2026-04-30,0.010951385969237153
2026-05-01,0.012033706109235704
2026-05-04,0.011735325067060341
2026-05-05,0.011475879145032897
2026-05-06,0.011241509938511316
2026-05-07,0.011001213700753359
2026-05-08,0.010779970856119512
2026-05-11,0.010576530828574692
2026-05-12,0.010389694179522202
2026-05-13,0.01021831340631589
2026-05-14,0.010061293628049693
2026-05-15,0.009917593087360111
2026-05-18,0.011930817867124743
2026-05-19,0.011835552587223517
2026-05-20,0.012040860232829832
2026-05-21,0.011739090492484408
2026-05-22,0.011838477464302728
2026-05-26,0.011901797792172828
2026-05-27,0.011722004816297751
2026-05-28,0.01153558166645482
2026-05-29,0.011272343807990338
2026-06-01,0.011545986490921908
2026-06-02,0.011281944150773495
2026-06-03,0.011403860819166351
2026-06-04,0.01263314665798043
2026-06-05,0.012287487815499374
2026-06-08,0.018292686237551696
2026-06-09,0.017572320915634057
2026-06-10,0.0171275089396265
2026-06-11,0.01849513516616837
2026-06-12,0.017762356187622775
2026-06-15,0.017074742413133222
2026-06-16,0.01643013650074177
2026-06-17,0.01601499952046962
2026-06-18,0.01678688487316913
2026-06-22,0.016160481404987142
2026-06-23,0.0162264465303529
2026-06-24,0.01719163539134158
2026-06-25,0.016829530947906787
2026-06-26,0.017054394405184872
2026-06-29,0.016484526634874673
2026-06-30,0.015877377842421336
2026-07-01,0.015309342586413153
2026-07-02,0.014778495040843616
2026-07-06,0.01463846769361904
2026-07-07,0.014152370130743563
2026-07-08,0.013699324534747776
2026-07-09,0.013277611812709242
2026-07-10,0.012886737622266085
2026-07-13,0.01252266695336624
2026-07-14,0.013173070254866068
2026-07-15,0.012788461665590785
2026-07-16,0.012431500763342419
2026-07-17,0.013401582611331415
2026-07-20,0.0141541714861263
2026-07-21,0.013701002358202817
2026-07-22,0.01327917259492924
