date,AAPL,MSFT,NVDA,JPM,XOM,AMZN,META,GOOGL,TSLA,UNH
2023-09-28,0.014978554934097587,0.011640421625401494,0.01672366026679624,0.00848963433938987,0.0135074429197681,0.020419354415947163,0.015663158137364203,0.012607718696678193,0.03162260239720436,0.01200801241789756
2023-09-29,0.014157310005005296,0.011782308820191649,0.016708728761755623,0.009259692546625597,0.014113592178960218,0.02057529661448358,0.01576470939018811,0.012555575079324154,0.03185603551271261,0.012332288576195161
2023-10-02,0.014720230457758408,0.012626908216873,0.018319874194202338,0.009061806679509853,0.01474221626794204,0.02039162591621595,0.01641505930533014,0.013837164203678603,0.03186523193297139,0.010570388556813934
2023-10-03,0.014474501009678861,0.01376732278273333,0.018872203332064637,0.009116916267052043,0.014094746248856805,0.021686307687228852,0.01704747110032475,0.014086206186337557,0.030047884243737315,0.010955042372248777
2023-10-04,0.014652626930222025,0.013956253811542993,0.019203222767948,0.008915829114549911,0.01647510734501826,0.02225305859788836,0.017149997646658217,0.01489220719864746,0.031042891280735042,0.010865459971891681
2023-10-05,0.01283210640133432,0.013975806135129887,0.018640221507251205,0.008973094212622249,0.016988778447222196,0.0221546045653469,0.017142443710621284,0.014735820342374032,0.03077234697323064,0.010682023553959414
2023-10-06,0.011665468854248384,0.015003403690997718,0.01913963758421425,0.009377208177455704,0.017275647356443147,0.022039929979961438,0.0186097483864588,0.01522155427463696,0.030764177816952124,0.010688878147031847
2023-10-09,0.01178847530369804,0.014806968087171316,0.019016640665611664,0.009401320710009983,0.018761886243050148,0.022034238905022905,0.01862354793289607,0.015176033746056874,0.030631581409126744,0.010515348115777501
2023-10-10,0.011718891162235845,0.01458422747154975,0.019083246110646313,0.00944179929397476,0.018612615468508963,0.02048340806853518,0.01753086584690775,0.015173380147115929,0.022605887003345617,0.010568774019342045
2023-10-11,0.011170309818109885,0.01432162490261349,0.019537726443289185,0.009047892312331466,0.01874409888189502,0.020967058430708736,0.01714514943004158,0.01537004323554948,0.022101612983333078,0.010591960292805916
2023-10-12,0.010801133911639234,0.014038241588444203,0.019358936336919187,0.009065665904145608,0.018741506957252463,0.020003609612363027,0.01736850046479485,0.015502056112500556,0.02205308922831245,0.010552277724852066
2023-10-13,0.010984361083302203,0.014048599348550619,0.020700167348237732,0.008652539935490552,0.019758029649005363,0.020251308178396894,0.018189660425015512,0.01557427198524794,0.022393176237364202,0.011554166183811975
2023-10-16,0.010931662876878342,0.01336892244613148,0.01902197539063352,0.008630346973015146,0.01958709382895032,0.020161414921258728,0.0164766011916731,0.015776505183441685,0.02264523905050379,0.01167199585335439
2023-10-17,0.0105036408258473,0.013348856115478855,0.02195971855160755,0.008629943834370477,0.019754937373215067,0.020196470388722337,0.016497485799585713,0.015755585040521505,0.021609120510741944,0.0117078153223488
2023-10-18,0.010509256038528956,0.013416335866108865,0.023592095972751734,0.008950221926338223,0.020080587841607937,0.020587901977421674,0.017334131111959195,0.01601493328853857,0.02384478009748889,0.0112206246324595
2023-10-19,0.009543357645706243,0.012197215294420376,0.022681655246210998,0.008950617109167388,0.020036504947204138,0.020372892407804138,0.01709831700135614,0.014298410032083793,0.030984668783010486,0.010755415043699229
2023-10-20,0.009898161043012934,0.012623048120138017,0.022041484543764252,0.009461434176265944,0.020147498507901308,0.01870775811510211,0.01710517542288711,0.013568366517589053,0.03139964244232397,0.010542677308965291
2023-10-23,0.009829354437011011,0.012537056977800151,0.02332638683636347,0.009687851036122583,0.02033596805865098,0.018908637044275575,0.017313792360853838,0.013584394809307265,0.030437203162336116,0.010751902763040147
2023-10-24,0.009692493393288558,0.0125434846117551,0.023363918786900643,0.009603377224841614,0.02015317381143332,0.018870912401417902,0.017358675837955292,0.013925758574156311,0.03085503896517309,0.010705220594187194
2023-10-25,0.008696269259737979,0.013187009787692274,0.025358832859915494,0.009429392465504218,0.0201568551658691,0.020831120789363805,0.01983364639423542,0.01723527757612997,0.03096402458213707,0.010556271959863967
2023-10-26,0.010083438552536402,0.016115290400943456,0.02628021182229877,0.009334011128153448,0.0184793502628398,0.02102695231165778,0.021504692691174856,0.017973853539822292,0.03141103184769214,0.010558611878750445
2023-10-27,0.010259282066862928,0.016134249104898662,0.02604370009172606,0.011602108063178122,0.018729370482157417,0.02445128067091773,0.021981315697636658,0.01768056413665466,0.03077950912302173,0.01046890711742626
2023-10-30,0.010616309189083808,0.016702578124085026,0.0262444304501567,0.01166507383279444,0.018680067163103633,0.025773879163190242,0.022277163471876422,0.01804562277499762,0.031524624333916534,0.010191778704156289
2023-10-31,0.010080428107466847,0.016303787292702647,0.025243755278753995,0.011954215042327949,0.018507487265004414,0.025491475315180832,0.02174807685251162,0.0171243949840141,0.03194723948643911,0.00952350999872123
2023-11-01,0.010785318845427081,0.015498950288775088,0.026160336257233782,0.011870486869921204,0.018465623817901167,0.024629395042244123,0.022618527791406894,0.01744210011815133,0.03271388934595386,0.009380398023860802
2023-11-02,0.011561280403521505,0.015223800388910691,0.026768472490683176,0.012504553643567692,0.01843103894150658,0.024434156519871283,0.02242111076013895,0.016896178702794053,0.03301797708699082,0.00948598105210596
2023-11-03,0.011549352515956809,0.015319985165167282,0.027632003696922786,0.012717751953238819,0.017947848210192897,0.02428777440781291,0.02253433299931215,0.017126146829173017,0.03317070094020228,0.009623315135475305
2023-11-06,0.011540606678060414,0.01471445059509354,0.027367115559098418,0.012360562651793115,0.017996483867250775,0.024160656031710852,0.02126111636423552,0.016744054876745032,0.03311556282540702,0.009022888621516413
2023-11-07,0.011814294763773782,0.014775099028937314,0.027269867297331656,0.01235267815724499,0.01637993858762148,0.02445258631109801,0.021267070284947943,0.016733835693221667,0.03342889422342704,0.009152951949645036
2023-11-08,0.011825543571669218,0.014655523470825422,0.02730952191497409,0.012325990582570147,0.0165066851901777,0.024500425325218816,0.021136158399252876,0.01678784862880421,0.03307966310928305,0.00910000412043185
2023-11-09,0.011750443182782096,0.014766776061717038,0.02694426907948947,0.012308237815031384,0.014661258083712618,0.02446794231405113,0.0207118416135975,0.016491015580604118,0.03466309478621256,0.009118942905441964
2023-11-10,0.012694573179699208,0.015317366317257103,0.02767328640883508,0.012743893921142765,0.014798072729584217,0.024792662480716498,0.021341406259698263,0.016820569472685128,0.03535444066148912,0.00913452375837663
2023-11-13,0.012619159426738713,0.015208139277381228,0.026593792047257262,0.012320029758595917,0.013092118227470154,0.024364209415246977,0.02017986224438051,0.016629275438773995,0.03660779446057705,0.007200504979510703
2023-11-14,0.01289690671132982,0.015088293655526129,0.026784835583673273,0.012984085056807525,0.013144865023505951,0.024408468238068144,0.020229718392024594,0.016592252689030182,0.03912964071959537,0.007233010009087763
2023-11-15,0.012641151270499008,0.015046723152219528,0.024510952028130667,0.01310207358502446,0.012701145156008994,0.024744742851198504,0.02035975284163684,0.01664054239704065,0.03950988771279315,0.007261652663448257
2023-11-16,0.012477856483311378,0.015047435684666755,0.022202695879609463,0.01300906265687788,0.012215936929396223,0.023876652187477757,0.01965848469795237,0.016709255746471443,0.03897038124997263,0.007274770003725174
2023-11-17,0.012437703175939868,0.01587806606881743,0.02223657077901888,0.013023482374671503,0.013668841661789366,0.02400274745595678,0.019325972193946123,0.01697327360980716,0.0325455274528495,0.007180968244960537
2023-11-20,0.011727388755703165,0.015541961810012751,0.02171113701257205,0.012303180684992457,0.01328186278282717,0.022943316706906133,0.019083548336108744,0.016530200715324347,0.03119041919141804,0.006904239453886847
2023-11-21,0.011864920956397773,0.01605935116916417,0.02106187458679184,0.011745563484431098,0.012982981340905538,0.023420025992390868,0.019069251226831372,0.016516827992765794,0.0314254505875697,0.006598487439482312
2023-11-22,0.011858045034135858,0.016114207438939324,0.02207261334670372,0.01173517207649552,0.012870619795304293,0.023512466762054,0.019094083517134614,0.01631697613063166,0.03215689774898769,0.006645826522199078
2023-11-24,0.011430390613837788,0.015231638197812552,0.019865193018142952,0.011554667491709778,0.012939656354945964,0.018633346243126903,0.016191839492770196,0.012131034616668306,0.03172766480791225,0.006462203196831634
2023-11-27,0.00928484465461503,0.011607622693399879,0.017407945870209437,0.011638306981145083,0.012859891801719177,0.017843569459415346,0.013325977795727403,0.009991005031065718,0.0306023273669998,0.0066059840893023655
2023-11-28,0.00929756453069677,0.011633571826909416,0.017796069603816078,0.0070078044652523664,0.012178369674598129,0.014779563195833586,0.012463883988042998,0.009892688031085211,0.03168154884024308,0.006524691210471079
2023-11-29,0.009498307464131581,0.011663757597101488,0.01769570387006854,0.0068340364023091104,0.012565737777138052,0.013082880423087823,0.01333423387340857,0.0104954329696488,0.029205289569248206,0.006685377404903713
2023-11-30,0.00949550296010369,0.011704529168951684,0.019083425692075804,0.006810680971337951,0.012613849303727748,0.013148788004739597,0.01389076952667001,0.011487801053038763,0.029725953272990546,0.009575873104992489
2023-12-01,0.00899688482781945,0.01153833692522056,0.017778172692456323,0.00665617204720771,0.012633154773338394,0.01190885676533873,0.012172060545179973,0.011023186828778434,0.02965585824108078,0.009563669015274393
2023-12-04,0.008720837825814213,0.012185696658865361,0.018277288835213377,0.006087673071627738,0.010125498585936444,0.012509415244329315,0.012676584076849831,0.011897616658271147,0.027293898912665992,0.009432028595328443
2023-12-05,0.009307736721049904,0.01206216192578372,0.017471177336239825,0.0060428988230895675,0.010593747420097128,0.012766049797800048,0.012519251234116204,0.011931858631955242,0.027368912876909002,0.009095705134198042
2023-12-06,0.009253566660441966,0.012227741267777105,0.017919421538110734,0.006860193092580681,0.010315475307225413,0.013343853776418139,0.012514603193416622,0.011903557059809387,0.027323386395637087,0.009095040599378401
2023-12-07,0.009046430041131837,0.012075926965416428,0.01865185983265699,0.00679060393684776,0.009927959646523772,0.01302998206040694,0.0138222984240067,0.01641747549910626,0.027329851247077,0.00900232571432979
2023-12-08,0.009074681115526092,0.012114830327329717,0.018898816384212654,0.006955918708623979,0.01007665771582609,0.012969538981723275,0.014341514095935658,0.016760378279614727,0.02731053834784922,0.008979750761273997
2023-12-11,0.00967615252345297,0.012148776491972848,0.019292623153490472,0.006754972399337126,0.010080012392477094,0.012967724969857467,0.015310720533201051,0.016779104305042297,0.02411345608152215,0.009348403514937964
2023-12-12,0.008606001599859935,0.011069969301006037,0.01880042075745513,0.00643229629086169,0.010359040078711773,0.012403785090564029,0.015459174600412079,0.01638603376211864,0.024130322073057976,0.009342187408717551
2023-12-13,0.008792677982532728,0.010886882232952524,0.01886706406340638,0.00611459147027854,0.010265416148210544,0.012373964460792046,0.015459737181564176,0.016363519840296756,0.022671251395079087,0.009409761732949107
2023-12-14,0.00844090127057108,0.011865264756639437,0.018270696440164262,0.006108742309552238,0.01199658036045489,0.011705545411098948,0.014753645682766174,0.01618388302905674,0.021349198171738103,0.011196538881216047
2023-12-15,0.008520634949666575,0.012226015587507183,0.018152650879039774,0.006075539503258702,0.012010599473430797,0.011434467319364568,0.014606719985845189,0.01613134148198963,0.020927733086066186,0.01123679894454115
2023-12-18,0.008695199434404275,0.01163734433788461,0.018727000695677256,0.00589173171226509,0.011908051216704449,0.012577917969548574,0.015842456459614022,0.016569825723793095,0.018833896319485594,0.011349347877288427
2023-12-19,0.00872536260090066,0.011009862221154547,0.01883557158473793,0.006125775828342211,0.010982513211111043,0.01228060582742282,0.016180040245593066,0.016412067295578023,0.0191756512609443,0.011312464663277075
2023-12-20,0.008960431104662646,0.010124821255469997,0.019276212198361325,0.007048149346072839,0.01150395468946436,0.012597911078730761,0.015956916197167822,0.016558774136807716,0.021479674860150656,0.011756169464750455
2023-12-21,0.008893949694677388,0.009979900750088835,0.019696571477238144,0.006918016168925561,0.011577478322401998,0.012100566532230959,0.015999123775395557,0.01682314326271444,0.02180434061410962,0.011726420679365988
2023-12-22,0.008985780048310717,0.009576244341984378,0.018930561244090306,0.006989532437700198,0.011573314017043028,0.01157400798075399,0.015823306470473173,0.016738859866325017,0.02070063358114895,0.01154820696698156
2023-12-26,0.008854363788442806,0.009575780339559819,0.018474038575162124,0.006968254134346936,0.011507755512538284,0.011576399442020354,0.015618298002883538,0.01642730951267845,0.02087552523721284,0.011406346378898244
2023-12-27,0.008845950908969644,0.0095454276270253,0.01838147305075666,0.006803637975338321,0.011486994727852742,0.011539499198436587,0.015388489089185683,0.016549806949968195,0.021110720852794973,0.01147828302903749
2023-12-28,0.008835343405393133,0.009235692095735507,0.018240830966743893,0.0067798494662846855,0.01185689010308652,0.011449299172807981,0.015234783245288841,0.016525507920638362,0.02057247302640991,0.011505919233674009
2023-12-29,0.008835863110598115,0.009009529961087363,0.018207742105107266,0.00690928318799423,0.011454883772744964,0.011629195346692442,0.014726212319016265,0.016093436781114856,0.020883219203003248,0.011345844172734074
2024-01-02,0.011975229716387228,0.009475746476452683,0.018113838069378232,0.006920734914446474,0.012624970026135043,0.012073163062546233,0.01519909091917961,0.01570747099143666,0.02049423080657728,0.010122876742615444
2024-01-03,0.01191188157407802,0.009155756920346331,0.018366240754011588,0.007194124549761216,0.012752073240987406,0.012242095557809682,0.015143623878196571,0.015638538235338187,0.02247915754024227,0.010101681172690143
2024-01-04,0.01203885885364226,0.008730982452552962,0.01727077571099928,0.00718080784250147,0.012844173193726913,0.013200568809010148,0.014617295140100411,0.015537420046454281,0.022269616308584504,0.010194337782658495
2024-01-05,0.010851228407442614,0.008468722136324302,0.01724794496610992,0.007114109593174016,0.012044921364941143,0.012855007976488274,0.014608752847726142,0.015417144034665639,0.02207968009432897,0.010631623309511853
2024-01-08,0.012319888806951031,0.009162804012375847,0.020639933724831465,0.006396220512534635,0.012273505550013528,0.013583622474333075,0.014815225104823193,0.015916641644119933,0.022244758629495848,0.010632048404947725
2024-01-09,0.012019954859798851,0.00910465895436854,0.020406786974410535,0.006974492116533446,0.012504631548730726,0.013526650081759479,0.013995668478025273,0.011786063737321694,0.022580579499652694,0.010674531190781414
2024-01-10,0.011956083446766994,0.009754118651136326,0.02051994251434835,0.006818792096276507,0.012447129351736773,0.01386507507644571,0.015315092740118892,0.011337884205181952,0.0225385201217905,0.010642832403768353
2024-01-11,0.011708930963504574,0.009564441588576389,0.019699681617651992,0.007046044073834595,0.012444637742474897,0.013649675123479206,0.014053496171360149,0.010839341533337486,0.02309377537132321,0.010432551031382064
2024-01-12,0.011527769315918866,0.009628753174420674,0.019531503212736168,0.007316042582287488,0.012243357840262125,0.013595734131982852,0.013314772281882197,0.010649263816237053,0.024254938696641453,0.012728309772354689
2024-01-16,0.010886004570493636,0.009639082803032436,0.02019431432724624,0.0075748558365404525,0.013139872633317702,0.013729686119945666,0.014325713460671767,0.010676292621463374,0.024142843472936142,0.012597158887190152
2024-01-17,0.010844839756688162,0.007873331133689007,0.02040329653912862,0.00682973375491244,0.011634849450075637,0.013726747406319103,0.014181615729245528,0.010781797477220677,0.021201048261939484,0.011591586180423202
2024-01-18,0.01338479378642434,0.007767483659520107,0.02054381571657083,0.006677396492437032,0.011588899017770483,0.013463573182566331,0.014609275271200095,0.011033039163474503,0.02093501698416244,0.012047010356800177
2024-01-19,0.013831168426531548,0.008013625144261663,0.02153412906164172,0.00749009731453502,0.011421104269056898,0.01237422048300819,0.014006087204552452,0.010710850141367323,0.02104116546102377,0.013036661414698817
2024-01-22,0.014063785564987153,0.008228796325413956,0.021194439473052933,0.006997438680512322,0.010872198507357364,0.01239638810491175,0.01389454163694812,0.010776118118288994,0.020060466678648678,0.013772748664458656
2024-01-23,0.013955619570664431,0.007925840220744138,0.0192437538633685,0.006655750204830945,0.010801171555841618,0.012225620368067873,0.013831321746641768,0.010615540640947288,0.018969551882551016,0.0134095328335946
2024-01-24,0.013976561503710528,0.007965948894559751,0.019423615598517678,0.006804233410022578,0.011485918250693866,0.012051599575116288,0.013848038490775856,0.010435355994642324,0.01695320121184113,0.01332309855883662
2024-01-25,0.013925604797168189,0.007977354506250502,0.019222800815345945,0.007359900801557874,0.012817425916955115,0.012062066470422995,0.013766565274265277,0.011142039727288718,0.025208122374117757,0.015772900203567128
2024-01-26,0.014057429474346492,0.008051743376011593,0.019742878950877268,0.007397798196612107,0.012941155145933346,0.01216126877559948,0.013777138094972585,0.01112284281245683,0.024606113678468544,0.016499943052918947
2024-01-29,0.014076184399096034,0.008281119993434956,0.01986352577055808,0.007329247320412966,0.012888763146413703,0.012407696014037984,0.014021580798445689,0.010845871836931377,0.026522759246973882,0.016455142839417104
2024-01-30,0.014659363907850876,0.008423094381454378,0.019808977383826677,0.008398185277533873,0.012835953981321478,0.012917530866817784,0.014099915412122304,0.01146972076028752,0.026400103099739527,0.016402893249227397
2024-01-31,0.015168986728743183,0.010857405426899096,0.02083801745173957,0.008834568806843598,0.01367151040873104,0.013916925835733195,0.015139137684587016,0.016088207973158557,0.026467313074988705,0.016840326998700562
2024-02-01,0.013296845746470724,0.010509509977272392,0.019101427562175838,0.008584461883706585,0.012725156686353052,0.014520350491087713,0.01392284019030764,0.01587454350292488,0.026720717412782993,0.015855653482478107
2024-02-02,0.013242916939643091,0.010887904492950242,0.019690328579602588,0.008566658548729471,0.012606395420031322,0.01807945898509013,0.01865189446138228,0.015919712846600317,0.025872273841693716,0.015884853359686885
2024-02-05,0.013033156014045196,0.011328680113390617,0.02074750201636937,0.008491848373959091,0.012496233052612252,0.016849516115888485,0.02087765291369801,0.015224196308699133,0.02648001824726873,0.015929438777434992
2024-02-06,0.01305730696797744,0.011325933085080436,0.02195765181179662,0.008460273919384101,0.012576201479842846,0.0171070118878984,0.021179954362350588,0.01509490310909923,0.027408865388381776,0.016240134657148114
2024-02-07,0.012064511066097268,0.011471203329688017,0.019417160658211207,0.008447652663527466,0.011987165351051874,0.016495180360737854,0.021759770695062776,0.014566189504550893,0.02744767222026522,0.016781806390297006
2024-02-08,0.012135679202048022,0.011509424249866453,0.019910479113257218,0.00827099695523279,0.01210270026225636,0.01646067675885493,0.02167544861171007,0.014329570770460749,0.02763715939957763,0.016756884088446396
2024-02-09,0.01210915607244063,0.01134865261732746,0.020401586648091562,0.008268069704548431,0.012902065529141506,0.017014089489508517,0.020780924770045117,0.014799506732386015,0.028372743794945386,0.016762116113375927
2024-02-12,0.012269765369224438,0.011947638332660084,0.02054271084013653,0.00820544205805309,0.01316465302211638,0.017383460141940758,0.020727579278546508,0.015057982411812833,0.028348553876706734,0.01671517550588029
2024-02-13,0.012530365162668353,0.013063996842994677,0.020528725212556862,0.00828491141855963,0.013122826413679206,0.018207705753763594,0.021320327097080365,0.01564661832243934,0.027730506535765677,0.014993845413439386
2024-02-14,0.01226707613084512,0.013156649352229745,0.020326498079217364,0.008292050516390951,0.01202266332314868,0.018109274512270627,0.0212550461502274,0.015642195657453253,0.02849910569592242,0.014964519182626214
2024-02-15,0.01221304341125235,0.013289911750187532,0.020971938413287924,0.009103314327662556,0.013109433248208647,0.01801964432862245,0.021519233176159534,0.016415407865041812,0.03169293373695117,0.01485155225710345
2024-02-16,0.009947698989706101,0.013236496027601683,0.021104267314297546,0.009273673144228235,0.013076674196762566,0.017983432482679144,0.022213383246282033,0.0165993445630792,0.03149913113452675,0.014384422293398
2024-02-20,0.00916334363673664,0.013030719372579646,0.0232622574166908,0.008713175096079013,0.013387174817661256,0.018299714416658272,0.02204573022105718,0.016015600619171733,0.03217455742671197,0.01315333104116672
2024-02-21,0.008683885040772117,0.012968267822666838,0.024567009596226104,0.008709252598334426,0.013840711343537315,0.018297214905614624,0.022100504212020738,0.01616345202611643,0.03206669078020125,0.012570295182310752
2024-02-22,0.008984358309719066,0.013835635752522417,0.029298807439361165,0.008633350546763573,0.01378746142814264,0.019559343800863892,0.023296405757766942,0.016258289550512662,0.03223156864943765,0.012656818429705004
2024-02-23,0.009129193098883766,0.013760621802468764,0.029115436723217973,0.008560273970387361,0.013683315409915003,0.019562382730817753,0.023298515320083552,0.016070671928163086,0.032747194100340445,0.012594966163220082
2024-02-26,0.009176070849337479,0.013818175482453711,0.029120713807406214,0.00833224878481509,0.012673304346085356,0.019598164835458957,0.023381052638126912,0.018102741488896432,0.026025093971481755,0.008604394300319914
2024-02-27,0.009392732917232673,0.013804864565218827,0.028995712622580834,0.008213464341017268,0.012588655985984193,0.01970013861993044,0.023426366860597028,0.018283274677097866,0.02603049716618125,0.009452002180565315
2024-02-28,0.009435269031800376,0.013442794981760469,0.029171650395909167,0.008225122273079413,0.012595134682621538,0.019588228004337627,0.023341909735984216,0.018369801947720588,0.0246973883879017,0.011591989040261142
2024-02-29,0.00861869918553844,0.013793624643004484,0.02927550269055439,0.0073739031534430476,0.012086170055136642,0.01958995116740192,0.02338744481957375,0.018707836861770414,0.02470823456670982,0.011750241572368852
2024-03-01,0.007683232626176922,0.012223520352089987,0.029339003341061296,0.00688872031520037,0.011456211179022183,0.018501385012063262,0.02279870316878725,0.01567287445803683,0.02402460941597909,0.011177871592429073
2024-03-04,0.008665407882187889,0.011855486909572452,0.02970157945657108,0.006788758363654952,0.011912444259021323,0.017991495791419603,0.022977677370175004,0.01659639941525647,0.0293947329006146,0.011479210012132656
2024-03-05,0.010335724313404812,0.013041138226400451,0.02842488083425609,0.006922254169636426,0.012069052551192347,0.014548999198999303,0.018926739959070158,0.016397520808993763,0.03065482004383461,0.011801211897818516
2024-03-06,0.009831802716783262,0.012713469808579611,0.0275824882841566,0.0068350150900985205,0.012116702242755524,0.01442373621169451,0.017256513035596478,0.016194088307640415,0.03000819116212536,0.011548278325800148
2024-03-07,0.009393234591937992,0.013287864828197955,0.028027016079636376,0.007379249090373648,0.012098728435496807,0.014822494986663699,0.0179898959623484,0.01715693345198445,0.029693884690060072,0.011382448696954442
2024-03-08,0.00991522732536002,0.012525246754435258,0.031438580634837524,0.007379465369568474,0.012159929450207711,0.014923894776916117,0.017322920745518153,0.017074890834162106,0.029707094219928926,0.010445058969028486
2024-03-11,0.010554350422053804,0.012544283058593344,0.031875007335976716,0.007242141547140089,0.01176752927965649,0.015570473371838112,0.020340591597406272,0.017586201298358896,0.029790837957015537,0.012294608385547657
2024-03-12,0.010507602623514958,0.013444069574143236,0.03418240515000348,0.007289939722827449,0.010635473210462397,0.015045883762230882,0.021412950758089046,0.016865771848156703,0.029286402902758517,0.012311578769104036
2024-03-13,0.010603712532326975,0.013153370991163161,0.03441738749129562,0.007347108069393923,0.010526412472445883,0.014827680832910773,0.021560370696735408,0.017018699849003973,0.030279308431981518,0.012307306859964437
2024-03-14,0.010963805004931257,0.013153453493180662,0.035491658371507195,0.008357933965724502,0.010593715434045912,0.014043855814255109,0.021130741924801442,0.017610224327322187,0.031144883487949727,0.012347833766928478
2024-03-15,0.010959394302078958,0.013961105461273784,0.03527006081522491,0.008457366092112024,0.0104743482252065,0.014997589311527892,0.020709318148299106,0.017764902916062947,0.030473707318309992,0.012409482253155614
2024-03-18,0.01114867445039985,0.013842441858407382,0.03491820328535025,0.007685642516197142,0.00906076725806065,0.014890275158072579,0.020920478156271256,0.01981613594690973,0.030508013335937455,0.012248911013106654
2024-03-19,0.0116015892889604,0.01385218001672943,0.034899178187206545,0.007481681733110327,0.009043651999714266,0.01494520182305931,0.02022313047990394,0.019464706994144553,0.03053444455091271,0.012699701152443382
2024-03-20,0.012110901035600741,0.013880540041107645,0.032891105263495604,0.00774947232219905,0.008579250735923197,0.014644904032666195,0.020479738416863034,0.019569133062443157,0.030792190175845842,0.012730866420164173
2024-03-21,0.014976320807798281,0.013930422679124553,0.031718026719832766,0.008017281634014314,0.007789185219267009,0.014593893013162171,0.020346352529233443,0.019609375137371005,0.030805048243847954,0.012709438596479097
2024-03-22,0.01475206163739135,0.013165532449488117,0.028064471740577416,0.00862681487677842,0.007765885186378044,0.012597144669120899,0.018792267380495387,0.019983187908368852,0.0305096886022438,0.012442943708729785
2024-03-25,0.01471630052990031,0.013570088666601952,0.02804129328617184,0.00904132922049662,0.0073138694199969476,0.012618518698041002,0.019035871174833803,0.02002862391523294,0.030335417520327614,0.0124480027763177
2024-03-26,0.014705748837765641,0.013476136130131093,0.029047663172293826,0.008937784947489837,0.007787599139772314,0.012764459300039952,0.019312182373446417,0.01683116070174402,0.029743779033495222,0.012979851798602003
2024-03-27,0.015447997057121068,0.013478842268181182,0.029811850175750804,0.009571899195035313,0.007758535765341976,0.012735876040164414,0.01921794337651856,0.016800510650790152,0.02995544919854201,0.012167167910393479
2024-03-28,0.015525406105037854,0.013496530609452334,0.029497090325979157,0.009568834397626807,0.007859782343735886,0.012707228589344574,0.01954764819517476,0.016050730604989485,0.02994394973183327,0.010339538460961905
2024-04-01,0.015576221968912726,0.013290647098773412,0.029418691689847246,0.009768985372731217,0.007828515440407172,0.011978752064758052,0.01952509345463975,0.01681955941155189,0.02992481220197578,0.010373075934447466
2024-04-02,0.015587487630677431,0.01339821717986097,0.02861875628264933,0.009661998221886925,0.00827163717396837,0.011878350862990224,0.01893009261401143,0.016676349902305064,0.03126883269013606,0.01625078985442328
2024-04-03,0.014760519728678156,0.013407222379003728,0.02775678033537276,0.009704187853155119,0.00706474948149502,0.011986342706558933,0.019285552159748087,0.014819757731534277,0.027738296543405035,0.016008686893597347
2024-04-04,0.013404877109589961,0.011563480913633375,0.028850930869083698,0.009820623376894105,0.0069603310355326525,0.011499872015402977,0.018945156879759784,0.016588563513990264,0.026907564334099007,0.01566472331746824
2024-04-05,0.013382234857855826,0.012069564149573428,0.02850256845027256,0.00992205583744511,0.007093365123274196,0.012764461311182845,0.01992619822136853,0.016253750898372367,0.027581993130233493,0.015670829775685527
2024-04-08,0.013464257355985351,0.011626443600620819,0.026696281817192948,0.009609767208248802,0.007631247316416843,0.012243752624757047,0.01914263505492572,0.01598966513597776,0.02960956649289244,0.015342546670288594
2024-04-09,0.013365507103650082,0.011451533643202035,0.024054446589097705,0.009835794932032611,0.007580149985745072,0.012002762060846555,0.01895550582150098,0.01601891718045974,0.029772273427438482,0.015491741320106596
2024-04-10,0.013268643722022834,0.011551400706346582,0.02404645635997362,0.010120590584916194,0.007609046954840338,0.010878638252233229,0.015729368966180744,0.0159978479738937,0.030288975795750135,0.01473804055033411
2024-04-11,0.016325656338106082,0.010379618797132794,0.020504583053287884,0.010031454689864825,0.007395310629586696,0.01066222074353218,0.014243313192827315,0.016317676072107445,0.030544032558564697,0.015067144694300375
2024-04-12,0.0161473131446802,0.010922997717626805,0.021199201138040854,0.013837715923661734,0.008179366167629713,0.011416952222143334,0.015016740355079229,0.016731515053907443,0.029095812764907022,0.015064377435065
2024-04-15,0.016779369164095958,0.010424149232315877,0.020679657220638966,0.01326419842114393,0.00789443315655849,0.011699520197112795,0.01584436283584484,0.017008261804636514,0.030396994917766852,0.015577350444582007
2024-04-16,0.01729663304927777,0.009424593570519368,0.02102390450577266,0.013186363276500957,0.008228787673469838,0.010137518614145968,0.015388620311374926,0.016624504356652386,0.030914175636204536,0.0190164940933971
2024-04-17,0.017282290616188516,0.009508901046009549,0.02260742261394239,0.012836870862292474,0.008139026281727512,0.01055658455736188,0.014525754832837124,0.01379270230515742,0.027414283490469284,0.01962363930919881
2024-04-18,0.016948660174698264,0.00995904470168715,0.02252875007967796,0.012856284295676066,0.008108789858084293,0.010832133384623124,0.014913267260812602,0.013703665488138417,0.028175741571892093,0.020490308673318632
2024-04-19,0.016602866821961985,0.009893148032381864,0.02746564690739809,0.013758271173542643,0.008313654063395235,0.011949812742777696,0.016990574722709074,0.013934373684262943,0.027358501832439496,0.02077799923654322
2024-04-22,0.014229934917507878,0.009625020880638407,0.029273855954625908,0.01410157321272519,0.008329964880129529,0.012433949830514272,0.016942667510986973,0.014012957938489137,0.027906193708888177,0.02123815548474848
2024-04-23,0.014257781953044361,0.010533478621771416,0.029609955735494593,0.014223890654540485,0.008305992424077183,0.012735971008861582,0.018289219211438324,0.013560560963018777,0.028542700966679154,0.021350574432555752
