date,garch_conditional_volatility
2024-06-25,0.013224163304074166
2024-06-26,0.014932061944627957
2024-06-27,0.014409796580558075
2024-06-28,0.013917061540346696
2024-07-01,0.013504588843229954
2024-07-02,0.01316825269729032
2024-07-03,0.01272224438794578
2024-07-05,0.01319474011077201
2024-07-08,0.012739933635907363
2024-07-09,0.012332211969491517
2024-07-10,0.012138302386482468
2024-07-11,0.012446993253253642
2024-07-12,0.015276014288897416
2024-07-15,0.014713906541811999
2024-07-16,0.014170644404128754
2024-07-17,0.013686094824065029
2024-07-18,0.015622586247771996
2024-07-19,0.015035209761873168
2024-07-22,0.015100487147967925
2024-07-23,0.015521788385065668
2024-07-24,0.014995923728554182
2024-07-25,0.018691269359894312
2024-07-26,0.018116536318674256
2024-07-29,0.017462597478102925
2024-07-30,0.016782755758769554
2024-07-31,0.01730830052749683
2024-08-01,0.02076199176599683
2024-08-02,0.021526549558841538
2024-08-05,0.021203837194367706
2024-08-06,0.02360820604763767
2024-08-07,0.02292278500889193
2024-08-08,0.022458720454008693
2024-08-09,0.023126149128555828
2024-08-12,0.022088737955243958
2024-08-13,0.021371351281175465
2024-08-14,0.021942901886974925
2024-08-15,0.020997521303785616
2024-08-16,0.020953873756982717
2024-08-19,0.020042853244129723
2024-08-20,0.01987858309440066
2024-08-21,0.019350643923932452
2024-08-22,0.018524598104003184
2024-08-23,0.018563462808766792
2024-08-26,0.018691145679528533
2024-08-27,0.018076113882280743
2024-08-28,0.017318229066784804
2024-08-29,0.016998422769767537
2024-08-30,0.017294254518284993
2024-09-03,0.0167587859960752
2024-09-04,0.020608168768344415
2024-09-05,0.01984051419552386
2024-09-06,0.01899818405325994
2024-09-09,0.019918368986314734
2024-09-10,0.01960093803521552
2024-09-11,0.018751091996057897
2024-09-12,0.01984760046403674
2024-09-13,0.019267793406029604
2024-09-16,0.018436715218417336
2024-09-17,0.01775764736980727
2024-09-18,0.017021983402334916
2024-09-19,0.016448320598628153
2024-09-20,0.017350239520852306
2024-09-23,0.016782675616102923
2024-09-24,0.016116953869513985
2024-09-25,0.015839531568739774
2024-09-26,0.015255533925415994
2024-09-27,0.014681124075545886
2024-09-30,0.014186172850460914
2024-10-01,0.013707189567575006
2024-10-02,0.013965102494718716
2024-10-03,0.013498415056999698
2024-10-04,0.013293436970494532
2024-10-07,0.013423930121589076
2024-10-08,0.01297170054675339
2024-10-09,0.013136672133666207
2024-10-10,0.012683737780860618
2024-10-11,0.012336629690652747
2024-10-14,0.011938363253582149
2024-10-15,0.01195022535011733
2024-10-16,0.013850975735890683
2024-10-17,0.01363925004551605
2024-10-18,0.013154182038766274
2024-10-21,0.012733945275882386
2024-10-22,0.012914424175854325
2024-10-23,0.012484872692215866
2024-10-24,0.013350201268683753
2024-10-25,0.01307552211280026
2024-10-28,0.01271099638322434
2024-10-29,0.012315524695924953
2024-10-30,0.011931749171600394
2024-10-31,0.011666063354174723
2024-11-01,0.014462548899123828
2024-11-04,0.014060567628349105
2024-11-05,0.013555427122794445
2024-11-06,0.013809601922614677
2024-11-07,0.01707311157859725
2024-11-08,0.01676864174644451
2024-11-11,0.016098271477182954
2024-11-12,0.015501628917450383
2024-11-13,0.014942925259729678
2024-11-14,0.014461644191312193
2024-11-15,0.013990061822380457
2024-11-18,0.014753747262028579
2024-11-19,0.014199515174191091
2024-11-20,0.014486644191279619
2024-11-21,0.01396155191154955
2024-11-22,0.013469489592074245
2024-11-25,0.013448274518953578
2024-11-26,0.013607095179384611
2024-11-27,0.013173257778070662
2024-11-29,0.012931992985838369
2024-12-02,0.012816957491336788
2024-12-03,0.012488406131318604
2024-12-04,0.012162695024885546
2024-12-05,0.012265063216524881
2024-12-06,0.011885606346653461
2024-12-09,0.011598207346457471
2024-12-10,0.011644488254193452
2024-12-11,0.011394360271934799
2024-12-12,0.011986728939621953
2024-12-13,0.012028570200582416
2024-12-16,0.0120228717805999
2024-12-17,0.011663584364441789
2024-12-18,0.011426888077893226
2024-12-19,0.013190730528502342
2024-12-20,0.012751502513154522
2024-12-23,0.012734845930461198
2024-12-24,0.0132450964488048
2024-12-26,0.013057127908372695
2024-12-27,0.012649732779562361
2024-12-30,0.013129366032734431
2024-12-31,0.012859214923603215
2025-01-02,0.012945220052148036
2025-01-03,0.012587057110055639
2025-01-06,0.014000934039700834
2025-01-07,0.014400747323891983
2025-01-08,0.016224444315702666
2025-01-10,0.015600125630671962
2025-01-13,0.01575703383380598
2025-01-14,0.015169080431042608
2025-01-15,0.014742312446210857
2025-01-16,0.016184896892973023
2025-01-17,0.01637520451501628
2025-01-21,0.016450144567040973
2025-01-22,0.01596073816146761
2025-01-23,0.015955479216146342
2025-01-24,0.015339726659148355
2025-01-27,0.015235480988718453
2025-01-28,0.022774453204292864
2025-01-29,0.023704404659227088
2025-01-30,0.023109212521025463
2025-01-31,0.022073892478766847
2025-02-03,0.021463638720670985
2025-02-04,0.020979450737085494
2025-02-05,0.02041637873974012
2025-02-06,0.019588004524134162
2025-02-07,0.01894473733417039
2025-02-10,0.018242200272663912
2025-02-11,0.01770423888500097
2025-02-12,0.016995816502116064
2025-02-13,0.01647057977736903
2025-02-14,0.01649489657675045
2025-02-18,0.01598267374476893
2025-02-19,0.015372791033455336
2025-02-20,0.014775841649095133
2025-02-21,0.014273585794038333
2025-02-24,0.01609808430611177
2025-02-25,0.01621404175449178
2025-02-26,0.016641225101083058
2025-02-27,0.016153172517846835
2025-02-28,0.01890891471370608
2025-03-03,0.01916290189400196
2025-03-04,0.022349328583789733
2025-03-05,0.021349161036803448
2025-03-06,0.020527598122385984
2025-03-07,0.021123381838125184
2025-03-10,0.020252381153311527
2025-03-11,0.022425773698991923
2025-03-12,0.02141500595913604
2025-03-13,0.02160636845309064
2025-03-14,0.02105429830401135
2025-03-17,0.0221362586876764
2025-03-18,0.02123188558952346
2025-03-19,0.021149301524914507
2025-03-20,0.02056888493034373
2025-03-21,0.019671693823332052
2025-03-24,0.01884282980542308
2025-03-25,0.01923512860568502
2025-03-26,0.018433133119711006
2025-03-27,0.01931970826601061
2025-03-28,0.018750470897477233
2025-03-31,0.01908294741242578
2025-04-01,0.018278551904879512
2025-04-02,0.017700318576022472
2025-04-03,0.016979381675387695
2025-04-04,0.023872327881706346
2025-04-07,0.028809561184083256
2025-04-08,0.027567453056952438
2025-04-09,0.02651824370624445
2025-04-10,0.04337701575742034
2025-04-11,0.043266613596038235
2025-04-14,0.04163900419121119
2025-04-15,0.03961222967403749
2025-04-16,0.03767805359229265
2025-04-17,0.03733817142619921
2025-04-21,0.03618718789537986
2025-04-22,0.035729094899139724
2025-04-23,0.03462699413796707
2025-04-24,0.03365547563308673
2025-04-25,0.0327003452544912
2025-04-28,0.03167681851480261
2025-04-29,0.03025316455453476
2025-04-30,0.028812638944389943
2025-05-01,0.02753472037209586
2025-05-02,0.02673424387428559
2025-05-05,0.025821160984751627
2025-05-06,0.024763723846490605
2025-05-07,0.023702258710594937
2025-05-08,0.02266159663153227
2025-05-09,0.02172087086059379
2025-05-12,0.02075378738653652
2025-05-13,0.023278073633880153
2025-05-14,0.022793592387477205
2025-05-15,0.02234432999974648
2025-05-16,0.021494941911220054
2025-05-19,0.02055763843386923
2025-05-20,0.019658459397452546
2025-05-21,0.01892917890356959
2025-05-22,0.01866139706467855
2025-05-23,0.01788047699994719
2025-05-27,0.01742166207238607
2025-05-28,0.018019325637724765
2025-05-29,0.017364363710598286
2025-05-30,0.016978877843018325
2025-06-02,0.016722379781560836
2025-06-03,0.016210912329223347
2025-06-04,0.01575466599271
2025-06-05,0.015134196621324123
2025-06-06,0.015167044838978228
2025-06-09,0.015247843093446602
2025-06-10,0.014724686710277452
2025-06-11,0.01442790644312051
2025-06-12,0.013960087813690358
2025-06-13,0.013522386347002202
2025-06-16,0.013403329473107819
2025-06-17,0.013465505930612309
2025-06-18,0.013081216686091388
2025-06-20,0.012646620103087997
2025-06-23,0.012462720034467346
2025-06-24,0.012102774098970235
2025-06-25,0.011977630083828008
2025-06-26,0.012378319040131307
2025-06-27,0.012190511915319373
2025-06-30,0.01204469441212543
2025-07-01,0.011677908786027223
2025-07-02,0.012060700669818068
2025-07-03,0.012167809033243151
2025-07-07,0.012087410552355515
2025-07-08,0.01216361485844038
2025-07-09,0.011796231075125802
2025-07-10,0.011709778232829897
2025-07-11,0.011448036793685716
2025-07-14,0.0111237911924748
2025-07-15,0.010865720912103005
2025-07-16,0.011014315545549167
2025-07-17,0.010709242166609598
2025-07-18,0.010470916870742523
2025-07-21,0.010262245707315286
2025-07-22,0.010013445160574043
2025-07-23,0.010308033122778037
2025-07-24,0.010598793700710298
2025-07-25,0.010377995640671288
2025-07-28,0.010120514706388632
2025-07-29,0.01018889572018615
2025-07-30,0.01018361880643424
2025-07-31,0.010109437840513085
2025-08-01,0.009886007452036914
2025-08-04,0.012183087280296623
2025-08-05,0.0131286717981787
2025-08-06,0.012872443311303742
2025-08-07,0.012581682368894809
2025-08-08,0.012166599014138541
2025-08-11,0.012155611674759183
2025-08-12,0.011810797741295932
2025-08-13,0.011695974089781897
2025-08-14,0.011427389416083804
2025-08-15,0.0111031709255757
2025-08-18,0.010835579325517214
2025-08-19,0.010546804829734874
2025-08-20,0.011825118427376834
2025-08-21,0.011560342854448008
2025-08-22,0.011263755283118553
2025-08-25,0.012061985584738066
2025-08-26,0.011718348505224987
2025-08-27,0.011416970300574297
2025-08-28,0.01108273330904685
2025-08-29,0.010776727559926652
2025-09-02,0.011499172955912365
2025-09-03,0.011693907726496007
2025-09-04,0.01144442591619935
2025-09-05,0.01131940009052674
2025-09-08,0.01192939250099889
2025-09-09,0.011572685268526482
2025-09-10,0.011724921366730957
2025-09-11,0.011795333067735034
2025-09-12,0.011475751162403382
2025-09-15,0.011267042023642598
2025-09-16,0.011127598685658135
2025-09-17,0.010865332584353739
2025-09-18,0.010993317900288416
2025-09-19,0.01106439349771711
2025-09-22,0.010815025120144574
2025-09-23,0.011140290315014957
2025-09-24,0.011615320839494578
2025-09-25,0.011297997669756487
2025-09-26,0.011011376572963161
2025-09-29,0.010761264136960625
2025-09-30,0.010539262081194547
2025-10-01,0.01043053145098925
2025-10-02,0.010169702763260857
2025-10-03,0.009927945012595397
2025-10-06,0.009770241220147535
2025-10-07,0.009566336642032047
2025-10-08,0.009579378169772867
2025-10-09,0.009692346535293793
2025-10-10,0.009580825750842648
2025-10-13,0.014218937081785388
2025-10-14,0.014961413865958088
2025-10-15,0.01571346312084441
2025-10-16,0.015109496068991193
2025-10-17,0.014542606077812863
2025-10-20,0.014107811488145112
2025-10-21,0.013716368068750168
2025-10-22,0.013376305273106468
2025-10-23,0.012959005235538883
2025-10-24,0.012641213988355559
2025-10-27,0.012626269941469356
2025-10-28,0.013535060432747999
2025-10-29,0.01426412170287546
2025-10-30,0.0142561793197579
2025-10-31,0.015117653541565048
2025-11-03,0.014536702797628018
2025-11-04,0.014187269007156864
2025-11-05,0.01531194711744
2025-11-06,0.014771805964165375
2025-11-07,0.01547851825754412
2025-11-10,0.01488833329633897
2025-11-11,0.016888103415919543
2025-11-12,0.016500955690031342
2025-11-13,0.015884654827047436
2025-11-14,0.01700110731665873
2025-11-17,0.016349878071623684
2025-11-18,0.01597009138102855
2025-11-19,0.01612514292719184
2025-11-20,0.015777200843161778
2025-11-21,0.016193579653145246
2025-11-24,0.015545887557195121
2025-11-25,0.0159090958795048
2025-11-26,0.015356317620743767
2025-11-28,0.014861653472223353
2025-12-01,0.014310447883139883
2025-12-02,0.013788830533016605
2025-12-03,0.013315483810131338
2025-12-04,0.012853956945527488
2025-12-05,0.012632797612634764
2025-12-08,0.012227245219733136
2025-12-09,0.011836003933740298
2025-12-10,0.011517350277991955
2025-12-11,0.011176008777540413
2025-12-12,0.011060048925386184
2025-12-15,0.011623748465204501
2025-12-16,0.011276025443170506
2025-12-17,0.010951998522181481
2025-12-18,0.012271162752635695
2025-12-19,0.01231809977767367
2025-12-22,0.012737318664950825
2025-12-23,0.012528335592670551
2025-12-24,0.012791949543139183
2025-12-26,0.012366296407599111
2025-12-29,0.011966855222891669
2025-12-30,0.011843530702651402
2025-12-31,0.011493634547242624
2026-01-02,0.011329099005367079
2026-01-05,0.011028460416153423
2026-01-06,0.010812093349957318
2026-01-07,0.010714665745380485
2026-01-08,0.010433748813124007
2026-01-09,0.01023653066337058
2026-01-12,0.010011131934573545
2026-01-13,0.009819749416111441
2026-01-14,0.009639015154614005
2026-01-15,0.009849236400654661
2026-01-16,0.00976233847897246
2026-01-20,0.009602402791131604
2026-01-21,0.01267282305405514
2026-01-22,0.01310055911962691
2026-01-23,0.013007295885426665
2026-01-26,0.01272674477823848
2026-01-27,0.012301345899289145
2026-01-28,0.011911830344150741
2026-01-29,0.011664822143147284
2026-01-30,0.011374297200851985
2026-02-02,0.011148113796493234
2026-02-03,0.011424848045353994
2026-02-04,0.011571411914229859
2026-02-05,0.01216155483013253
2026-02-06,0.012621857197907918
2026-02-09,0.01506298191343402
2026-02-10,0.014958859908121241
2026-02-11,0.014541659087100044
2026-02-12,0.013997149568253044
2026-02-13,0.014720412818172546
2026-02-17,0.014718091516990167
2026-02-18,0.014170389030733296
2026-02-19,0.014000782936490099
2026-02-20,0.01350516405655101
2026-02-23,0.013173747515795874
2026-02-24,0.012808984801761578
2026-02-25,0.012403571751124904
2026-02-26,0.012448906869632303
2026-02-27,0.01407976039156174
2026-03-02,0.014511153960821952
2026-03-03,0.014271426444890498
2026-03-04,0.0140217341906183
2026-03-05,0.013669488429641411
2026-03-06,0.013202949695022082
2026-03-09,0.013855595297150526
2026-03-10,0.013803758786172696
2026-03-11,0.013313403802629709
2026-03-12,0.012933830494336543
2026-03-13,0.013164325598712182
2026-03-16,0.013065252311379807
2026-03-17,0.013059388703937126
2026-03-18,0.012611603526376134
2026-03-19,0.01259559070792009
2026-03-20,0.01241607811731629
2026-03-23,0.01330644623766589
2026-03-24,0.013244881076051769
2026-03-25,0.012850378152540833
2026-03-26,0.012552222458301026
2026-03-27,0.014525375529441118
2026-03-30,0.014844762044845923
2026-03-31,0.014369275287645217
2026-04-01,0.017367040268109455
2026-04-02,0.01664875787589769
2026-04-06,0.015974945078862473
2026-04-07,0.01537888325118106
2026-04-08,0.014806940083409681
2026-04-09,0.014754088930408547
2026-04-10,0.014326983433659712
2026-04-13,0.013928376342941801
2026-04-14,0.013520254016783589
2026-04-15,0.014295081304471928
2026-04-16,0.014111660009255199
2026-04-17,0.013601841972767946
2026-04-20,0.013297161744105031
2026-04-21,0.01285256645538974
2026-04-22,0.01258165172827422
2026-04-23,0.012597850393196879
2026-04-24,0.012622180959935574
2026-04-27,0.013364803016797407
2026-04-28,0.013690887373705673
2026-04-29,0.013293832952935512
2026-04-30,0.01297110578072235
2026-05-01,0.013241651045323767
2026-05-04,0.012785393847335489
2026-05-05,0.012371409129042244
2026-05-06,0.01198921721606342
2026-05-07,0.01338063299842148
2026-05-08,0.012964592921267403
2026-05-11,0.012658809932044745
2026-05-12,0.01237250125167575
2026-05-13,0.011984259406003
2026-05-14,0.012452732806961696
2026-05-15,0.012949786061353736
2026-05-18,0.013604711880415267
2026-05-19,0.013238883263913436
2026-05-20,0.013065972217222459
2026-05-21,0.012670455635723993
2026-05-22,0.012479384120762594
2026-05-26,0.01228934415586534
2026-05-27,0.011969765370636112
2026-05-28,0.01166032034723612
2026-05-29,0.011345012942378236
2026-06-01,0.011349073133514364
2026-06-02,0.012192792327618026
2026-06-03,0.012027217554890071
2026-06-04,0.012549980537300047
2026-06-05,0.012806532018840508
2026-06-08,0.016380553448547212
2026-06-09,0.015781381606477844
2026-06-10,0.015326648666441709
2026-06-11,0.016125044097947436
2026-06-12,0.015635430512847784
2026-06-15,0.015026651844247518
2026-06-16,0.0152844186626181
2026-06-17,0.014827040777326444
2026-06-18,0.015172556292194004
2026-06-22,0.014894052765006448
2026-06-23,0.014773815398688599
2026-06-24,0.015276234729101595
2026-06-25,0.014895926076858072
2026-06-26,0.014931767947447883
2026-06-29,0.014421353727346448
2026-06-30,0.014344607144489986
2026-07-01,0.014269047936393007
2026-07-02,0.013821927608384736
2026-07-06,0.01356943275940001
2026-07-07,0.013244067894070032
2026-07-08,0.012917823314745029
2026-07-09,0.012589452759858052
2026-07-10,0.012175755696294296
2026-07-13,0.01285381033167816
2026-07-14,0.013033245113030745
2026-07-15,0.013585102349057042
2026-07-16,0.013392885995213903
2026-07-17,0.013694187299626041
2026-07-20,0.013919903848452105
2026-07-21,0.013415615134923951
2026-07-22,0.013257158047049002
